patent_id,founding_year,founding_score,VC_backed_assignee,VC_score,initassignee_id,initassignee_organization,same_as20220630pv,assignee_organization_20220630pv,assignee_id_20220630pv,initassignee_idxwalk20220630pv,Found in OC,company_number,gvkey,CUSIP,first_year_publicly_listed,UO_DISCERN,SUB_DISCERN,univ_hospital_gov,is_US_assignee,cpc_sections,grant_year,patent_abstract,topK_topics,topK_scores,super_topics,main_super_topic,top5_similarities,sim1,sim2,sim3,sim4,sim5,sim_mean,sim_variance,sim_std,sim_min,sim_max,topK_1,topK_2,topK_3,topK_4,topK_5,topK_mean,topK_variance,topK_std
6890748,1987.0,10.0,0.0,,OR0014857,LARGE SCALE BIOLOGY CORPORATION,1,LARGE SCALE BIOLOGY CORPORATION,f3821e4f-f022-4bc8-8167-69b8f9493ccc,f3821e4f-f022-4bc8-8167-69b8f9493ccc,1.0,C1589046,138705.0,517053203,1995.0,1.0,0.0,0.0,1.0,C,2005.0,"The invention relates to α-galactosidase truncated at the carboxy terminus and the production of enzymatically active recombinant human and animal lysosomal enzymes involving construction and expression of recombinant expression constructs comprising coding sequences of human or animal lysosomal enzymes in a plant expression system. The plant expression system provides for post-translational modification and processing to produce a recombinant gene product exhibiting enzymatic activity. The invention is demonstrated by working examples in which transgenic tobacco plants express recombinant expression constructs comprising human glucocerebrosidase nucleotide sequences. The invention is also demonstrated by working examples in which transfected tobacco plants express recombinant viral expression constructs comprising human α galactosidase nucleotide sequences. The recombinant lysosomal enzymes produced in accordance with the invention may be used for a variety of purposes, including but not limited to enzyme replacement therapy for the therapeutic treatment of human and animal lysosomal storage diseases.","[881, 449, 648, 47, 301]","[0.746590256690979, 0.7157837152481079, 0.7151380181312561, 0.6933033466339111, 0.6794142723083496]","[114, 114, 114, 114, 114]",114,"[0.72660905, 0.72660905, 0.72660905, 0.72660905, 0.72660905]",0.72660905,0.72660905,0.72660905,0.72660905,0.72660905,0.72660905,0.0,0.0,0.72660905,0.72660905,0.746590256690979,0.7157837152481079,0.7151380181312561,0.6933033466339111,0.6794142723083496,0.7100459218025208,0.0006532379762738,0.0255585206198218
10322397,,,0.0,,OR0054320,GAS TECHNOLOGIES LLC,1,GAS TECHNOLOGIES LLC,2f141d67-60ab-46bc-a2af-543015bc9f94,2f141d67-60ab-46bc-a2af-543015bc9f94,0.0,801294724,,,,0.0,0.0,0.0,1.0,B  C  F  Y,2019.0,"A method for forming poly(dimethoxymethane) includes a step of separating a formaldehyde-containing blend into a first bottom stream and a first top stream. The first formaldehyde-containing blend includes methanol, formaldehyde, and water while the first bottom stream includes water. The first top stream includes dimethoxymethane that is produced from the reaction between methanol and formaldehyde. The first top stream is separated into a second bottom stream and a second top stream. The second bottom stream includes poly(dimethoxymethane) while the second top stream includes dimethoxymethane, methanol, and ethanol. The second top stream is separated into a third bottom stream and a third top stream. Third bottom stream includes methanol and ethanol while the third top stream includes dimethoxymethane. The third top steam can be recycled to form additional poly(dimethoxymethane). A system that implements the method is also provided.","[781, 560, 114, 690, 48]","[0.6236060857772827, 0.61861252784729, 0.6129859089851379, 0.6068471670150757, 0.6051294207572937]","[150, 150, 150, 150, 150]",150,"[0.6600886, 0.6600886, 0.6600886, 0.6600886, 0.6600886]",0.6600886,0.6600886,0.6600886,0.6600886,0.6600886,0.6600886,0.0,0.0,0.6600886,0.6600886,0.6236060857772827,0.61861252784729,0.6129859089851379,0.6068471670150757,0.6051294207572937,0.613436222076416,6.071041144117828e-05,0.0077916886129502
10325751,1956.0,10.0,0.0,,OR0000494,L3 COMMUNICATIONS CORPORATION,0,L-3 COMMUNICATIONS CORPORATION-INSIGHT TECHNOLOGY DIVISION,520fbfa3-eb1d-476c-be23-a9a5c1977e9f,9b16d598-0075-42fb-b12f-352d485d7405,1.0,3268782,110685.0,502413107,1996.0,1.0,0.0,0.0,1.0,H  C  G,2019.0,"An enhanced vision system includes an image intensifier that includes a phosphor screen. The phosphor screen includes a thin-film phosphor layer deposited, patterned, transferred, or otherwise disposed on the substrate using a thin-film deposition technique. A conductive layer is deposited across at least a portion of the phosphor layer. The relatively smooth morphology of the phosphor layer beneficially permits the use of a relatively thin conductive layer. The use of a relatively thin conductive layer advantageously reduces the operating voltage between an electron multiplier and the phosphor screen. A secondary electron emitter may be disposed across at least a portion of the conductive layer.","[440, 1010, 236, 1843, 961]","[0.6421757936477661, 0.6163254976272583, 0.6025189161300659, 0.5859551429748535, 0.5658201575279236]","[124, 19, 134, 124, 93]",124,"[0.59297377, 0.4336166, 0.53222215, 0.59297377, 0.49041682]",0.59297377,0.4336166,0.53222215,0.59297377,0.49041682,0.5284406,0.004695189,0.06852145,0.4336166,0.59297377,0.6421757936477661,0.6163254976272583,0.6025189161300659,0.5859551429748535,0.5658201575279236,0.6025591015815734,0.0008461097542038,0.029087965796939
10369201,1995.0,10.0,0.0,,OR0017029,SANGAMO BIOSCIENCES INC,1,"SANGAMO THERAPEUTICS, INC.",7866f36d-f061-44aa-8b53-71bc085d62cb,c273d5ca-7e56-462a-b96b-1fb0b23a8e32,1.0,199507910008,133871.0,800677106,2000.0,1.0,0.0,0.0,1.0,A  C,2019.0,"Disclosed herein are methods and compositions for diagnosing, treating or preventing Huntington's Disease.","[2345, 577, 1880, 952, 1015]","[0.8437502384185791, 0.7373225092887878, 0.72910475730896, 0.7285265326499939, 0.6741510629653931]","[22, 22, 44, 22, 104]",22,"[0.6812527, 0.6812527, 0.52677697, 0.6812527, 0.63680685]",0.6812527,0.6812527,0.52677697,0.6812527,0.63680685,0.6414684,0.0044810576,0.0669407,0.52677697,0.6812527,0.8437502384185791,0.7373225092887878,0.72910475730896,0.7285265326499939,0.6741510629653931,0.7425710201263428,0.0038311648702215,0.0618964043400064
7140949,1908.0,10.0,0.0,,OR0010231,HAYES LEMMERZ INTERNATIONAL,1,"HAYES LEMMERZ INTERNATIONAL, INC.",48000649-1758-411c-bbd0-154008937311,48000649-1758-411c-bbd0-154008937311,1.0,801012915,26019.0,420781304,1991.0,1.0,0.0,0.0,1.0,B  C  Y,2006.0,A cutting tool having a crystalline tip is pressed with a uniform pressure against the outboard surface of a vehicle wheel as the wheel is rotated. The smoothed wheel surface is then chrome plated to provide a cosmetic finish to the wheel face.,"[275, 915, 2155, 1520, 320]","[0.7079282402992249, 0.5559743046760559, 0.5079332590103149, 0.4796918034553528, 0.4577047824859619]","[42, 42, 136, 19, 42]",42,"[0.51940906, 0.51940906, 0.49842525, 0.40703833, 0.51940906]",0.51940906,0.51940906,0.49842525,0.40703833,0.51940906,0.49273816,0.0023777036,0.048761703,0.40703833,0.51940906,0.7079282402992249,0.5559743046760559,0.5079332590103149,0.4796918034553528,0.4577047824859619,0.5418464779853821,0.0099689705422438,0.0998447321707251
7935662,1926.0,10.0,0.0,,OR0000204,SCHLUMBERGER TECHNOLOGY CORPORATION,1,SCHLUMBERGER TECHNOLOGY CORPORATION,2e1de314-3cf8-465b-a0fa-9c8170d94a7c,2e1de314-3cf8-465b-a0fa-9c8170d94a7c,1.0,0041468,9465.0,806857108,1957.0,1.0,0.0,0.0,1.0,C  E,2011.0,"A method for removing drilling damage from a formation in a wellbore that has not been produced includes injecting a chemical-acting cleanup fluid and contacting it with a filtercake on a face of a formation of interest for a period of time sufficient to loosen some of the solids embedded in the filtercake. The method further includes circulating a solids removal fluid at a high rate through the wellbore across the face of the formation of interest, the solids removal fluid including a viscosifier, and positioning a second treatment fluid having a fluid loss control pill in the wellbore at the formation of interest. The method further includes degrading particles of the fluid loss control pill and degrading remaining bridging agent from the drilling fluid.","[2, 76, 1004, 182, 502]","[0.7442593574523926, 0.7197260856628418, 0.7023419737815857, 0.6475555300712585, 0.6206160187721252]","[91, 91, 160, 96, 42]",91,"[0.5805654, 0.5805654, 0.6097596, 0.54334617, 0.54158515]",0.5805654,0.5805654,0.6097596,0.54334617,0.54158515,0.57116437,0.00082878384,0.028788606,0.54158515,0.6097596,0.7442593574523926,0.7197260856628418,0.7023419737815857,0.6475555300712585,0.6206160187721252,0.6868997931480407,0.0026369139556859,0.0513508905052865
7335615,1938.0,10.0,0.0,,OR0003057,KENNAMETAL INC,1,KENNAMETAL INC.,f6944d4b-da43-40f0-a60c-11a5c0e5d2ac,f6944d4b-da43-40f0-a60c-11a5c0e5d2ac,0.0,,6386.0,489170100,1950.0,1.0,0.0,0.0,1.0,C  B  Y,2008.0,"A method of machining a workpiece including the steps of providing a workpiece; providing a ceramic cutting insert having a rake surface and a flank surface wherein the rake surface and the flank surface intersect to form a cutting edge and the ceramic cutting insert having a substrate that comprises between about 15 volume percent and about 35 volume percent of a boron carbide phase and at least about 50 volume percent alumina and has a fracture toughness (KIC, 18.5 Kg Load E&C) greater than or equal to about 4.5 MPa·m0.5; causing relative rotational movement between the workpiece and the ceramic cutting insert wherein the surface speed of the relative rotational movement is equal to or greater than about 457 surface meters per minute; and bringing the ceramic cutting insert and the workpiece into contact with each other so as to remove material from the workpiece.","[275, 915, 11, 320, 224]","[0.7492693662643433, 0.6454486846923828, 0.620814859867096, 0.6186073422431946, 0.5845077633857727]","[42, 42, 71, 42, 10]",42,"[0.6527151, 0.6527151, 0.489595, 0.6527151, 0.44538102]",0.6527151,0.6527151,0.489595,0.6527151,0.44538102,0.5786242,0.010537081,0.102650285,0.44538102,0.6527151,0.7492693662643433,0.6454486846923828,0.620814859867096,0.6186073422431946,0.5845077633857727,0.6437296032905578,0.0039512591493579,0.0628590419061408
6962701,1987.0,10.0,0.0,,OR0005545,MEDIMMUNE INC,1,"MEDIMMUNE, LLC",54ba87c2-bb36-4e37-9f7c-cf39fe5f370a,54ba87c2-bb36-4e37-9f7c-cf39fe5f370a,1.0,F02521359,24008.0,584699102,1991.0,1.0,0.0,0.0,1.0,C  A  Y,2005.0,"Disclosed are methods for vaccine priming, using co-treatment, at a temporally similar or at a previous time, with a priming antibody capable of priming, or enhancing, or potentiating the effects of a vaccine, or vaccine composition. Also disclosed are methods of using this process to prevent or treat disease.","[1934, 2918, 107, 1125, 2650]","[0.7255220413208008, 0.7061111330986023, 0.6717106699943542, 0.5992874503135681, 0.5939891934394836]","[51, 51, 51, 26, 51]",51,"[0.6261447, 0.6261447, 0.6261447, 0.5173627, 0.6261447]",0.6261447,0.6261447,0.6261447,0.5173627,0.6261447,0.6043883,0.0023667044,0.048648786,0.5173627,0.6261447,0.7255220413208008,0.7061111330986023,0.6717106699943542,0.5992874503135681,0.5939891934394836,0.6593240976333619,0.0036494175845874,0.0604104095714257
9070882,1851.0,10.0,0.0,,OR0000126,CORNING INCORPORATED,1,CORNING INCORPORATED,9f2deb42-c4bf-4717-88fe-72bfa031f8d8,9f2deb42-c4bf-4717-88fe-72bfa031f8d8,0.0,,3532.0,219350105,1950.0,1.0,0.0,0.0,1.0,C  H,2015.0,"A compound of formula (I), formula (II), or a combination thereof, and salts thereof is described.Each A may be independently an optionally substituted conjugated species or an optionally substituted aromatic species. Each R may be independently an optionally substituted C1-C40 linear alkyl chain, an optionally substituted branched alkyl chain, an optionally substituted alkyl chain containing heteroatoms, substituted alkyl chains, or H. Each R2 may be independently an optionally substituted C1-C40 linear alkyl chain, an optionally substituted branched alkyl chain, an optionally substituted alkyl chain containing heteroatoms, substituted alkyl chains, H, or part of a cyclic boronate ester with an other R2. Each n may be independently less than or equal to 3 and greater than or equal to 1. Each x may be independently less than or equal to 3.","[1, 778, 28, 330, 864]","[0.806056797504425, 0.6838425993919373, 0.6738249659538269, 0.6462706923484802, 0.6457347869873047]","[45, 45, 123, 45, 129]",45,"[0.71038175, 0.71038175, 0.5695652, 0.71038175, 0.63696873]",0.71038175,0.71038175,0.5695652,0.71038175,0.63696873,0.6675358,0.0040099784,0.06332439,0.5695652,0.71038175,0.806056797504425,0.6838425993919373,0.6738249659538269,0.6462706923484802,0.6457347869873047,0.6911459684371948,0.0044084551920178,0.0663961986262607
6567751,1892.0,10.0,0.0,,OR0000034,GENERAL ELECTRIC COMPANY,1,GENERAL ELECTRIC COMPANY,c3d9c587-99c9-4087-87c7-89d9a1038656,c3d9c587-99c9-4087-87c7-89d9a1038656,0.0,,5047.0,369604103,1950.0,1.0,0.0,0.0,1.0,C  B,2003.0,"There is disclosed a method and a computer system enabling high-throughput combinatorial synthesis and screening of lighting phosphors. The system links hardware instrumentation for synthesis and screening. It records, sorts, and analyzes photo-metric data gathered from the combinatorial studies, along with the characteristics of the combinatory processes. The system provides a database as the data storage and query engine, an analysis module as the processor for analytical operations, and an interface for accepting the user's input and displaying the analysis results and other information requested by the user.","[493, 240, 659, 262, 850]","[0.5838496088981628, 0.5779432058334351, 0.5568075776100159, 0.5154742002487183, 0.510807454586029]","[110, 82, 56, 56, 56]",110,"[0.37102345, 0.4486927, 0.5499632, 0.5499632, 0.5499632]",0.37102345,0.4486927,0.5499632,0.5499632,0.5499632,0.49392113,0.0066428958,0.081503965,0.37102345,0.5499632,0.5838496088981628,0.5779432058334351,0.5568075776100159,0.5154742002487183,0.510807454586029,0.5489764094352723,0.0011739524159988,0.0342629890114518
6894128,,,0.0,,OR0000250,UNIVATION TECHNOLOGIES LLC,1,"UNIVATION TECHNOLOGIES, LLC",f3799e07-84d2-437b-9a21-7cd2710fd712,f3799e07-84d2-437b-9a21-7cd2710fd712,0.0,,4060.0,26078J100,,0.0,1.0,0.0,1.0,C  Y,2005.0,"Catalyst compositions and methods useful in polymerization processes utilizing at least two metal compounds are disclosed. At least one of the metal compounds is a Group 15 containing metal compound and the other metal compound is preferably a bulky ligand metallocene-type catalyst. The invention also discloses a new polyolefin, generally polyethylene, particularly a multimodal polymer and more specifically, a bimodal polymer, and its use in various end-use applications such as film, molding and pipe. The Group 15 containing metal compound is represented in one embodiment by the formulae:","[15, 169, 632, 2245, 603]","[0.7527015805244446, 0.7314313650131226, 0.7307218909263611, 0.7073347568511963, 0.6998788714408875]","[24, 55, 77, 24, 55]",24,"[0.7170867, 0.70728695, 0.57403874, 0.7170867, 0.70728695]",0.7170867,0.70728695,0.57403874,0.7170867,0.70728695,0.68455714,0.0038409864,0.06197569,0.57403874,0.7170867,0.7527015805244446,0.7314313650131226,0.7307218909263611,0.7073347568511963,0.6998788714408875,0.7244136929512024,0.0004457232977674,0.0211121599503103
7188398,2001.0,8.0,0.0,,OR0053576,SURFACE TECHNOLOGY HOLDINGS LTD,0,"SURFACE TECHNOLOGY, INC.",53f77a19-dd96-4696-a86b-67428b82ad85,,1.0,1267611,,,,0.0,0.0,0.0,1.0,C  B  Y,2007.0,"This invention relates to a method and an apparatus for performing the method of inducing compressive residual stress along the surface of a part. In the preferred embodiment of the invention, the method includes burnishing or deep rolling a surface using a first and a second roller or ball burnishing members, whereby the first and second burnishing members may have a different diameter and/or modulus of elasticity. In another preferred embodiment of the invention, the burnishing operations may be performed while the surface of the part is at different temperatures.","[1864, 118, 357, 1144, 305]","[0.5198187828063965, 0.5193981528282166, 0.5168922543525696, 0.5062319040298462, 0.4981357455253601]","[105, 42, 42, 140, 30]",105,"[0.40903303, 0.5702402, 0.5702402, 0.5083893, 0.49810958]",0.40903303,0.5702402,0.5702402,0.5083893,0.49810958,0.51120245,0.0043972097,0.06631146,0.40903303,0.5702402,0.5198187828063965,0.5193981528282166,0.5168922543525696,0.5062319040298462,0.4981357455253601,0.5120953679084778,9.13107976405314e-05,0.0095556683513258
11155856,1969.0,10.0,0.0,,OR0018712,HILLS PET NUTRITION INC,1,"HILLS PET NUTRITION, INC.",f0db72d8-f699-4d5f-853f-9498499a9c1c,f0db72d8-f699-4d5f-853f-9498499a9c1c,1.0,712623,3170.0,194162103,,0.0,1.0,0.0,1.0,C  A  G,2021.0,"Methods of analyzing a biological sample obtained from the feline subject for the presence of two copies of major allele G of SNP A1_212891692 and/or to the concentration of betaine and/or 2-oxoarginine in the sample are disclosed. The methods are used in methods to identify a feline subject that would benefit from a treatment that reduces risk of calcium oxalate stone formation and in methods of treating a feline subject to reduce risk of calcium oxalate stone formation The treatment on comprises administering to the feline subject a composition that comprises an effective amount of one or more of ingredients selected from the group consisting of betaine, green tea, fenugreek and tulsi. Feline food composition that comprise effective amounts of betaine, green tea, fenugreek and tulsi are disclosed.","[1586, 544, 2242, 2809, 1306]","[0.5976936221122742, 0.5608019232749939, 0.5586137175559998, 0.5360397100448608, 0.534903347492218]","[110, 165, 110, 75, 110]",110,"[0.57366914, 0.5145514, 0.57366914, 0.4972834, 0.57366914]",0.57366914,0.5145514,0.57366914,0.4972834,0.57366914,0.5465685,0.0014143623,0.03760801,0.4972834,0.57366914,0.5976936221122742,0.5608019232749939,0.5586137175559998,0.5360397100448608,0.534903347492218,0.5576104640960693,0.0006496905151365,0.0254890273477935
10378068,1998.0,10.0,1.0,10.0,OR0007386,ARRAY BIOPHARMA INC,0,"LOXO ONCOLOGY, INC.",2c80765f-4c33-43bb-b4ff-e4d479645543,62df8b6c-2bf3-41c1-9abd-7ab06c7724e0,1.0,2856233,141197.0,04269X105,2000.0,1.0,0.0,0.0,1.0,C  A  G,2019.0,"Provided herein are methods of treating a subject having a cancer, methods of selecting a treatment for a subject having a cancer, methods of selecting a subject having a cancer for a treatment that does not include a Trk inhibitor, methods of determining the likelihood that a subject having a cancer will have a positive response to a treatment with a Trk inhibitor, methods of predicting the efficacy of a Trk inhibitor in a subject having cancer, methods of determining a subject's risk for developing a Trk inhibitor-resistant cancer, and methods of determining the presence of a Trk inhibitor-resistant cancer in a subject, based on the detection of a cell from a sample from the subject that has at least one of the point mutations in NTRK1 and/or NTRK2 and/or NTRK3.","[2447, 36, 90, 2595, 164]","[0.9732488989830017, 0.683839738368988, 0.6805244088172913, 0.656223714351654, 0.6509490609169006]","[83, 83, 64, 83, 104]",83,"[0.691894, 0.691894, 0.5749016, 0.691894, 0.5547489]",0.691894,0.691894,0.5749016,0.691894,0.5547489,0.64106643,0.0048947074,0.06996219,0.5547489,0.691894,0.9732488989830016,0.683839738368988,0.6805244088172913,0.656223714351654,0.6509490609169006,0.7289571642875672,0.0188587961238837,0.1373273320351189
6420135,1992.0,10.0,1.0,10.0,OR0002486,HUMAN GENOME SCIENCES INC,1,"HUMAN GENOME SCIENCES, INC.",4b4bcf5d-6b13-4193-89b3-8135da3e447d,4b4bcf5d-6b13-4193-89b3-8135da3e447d,1.0,2302223,29312.0,444903108,1993.0,1.0,0.0,0.0,1.0,C  A,2002.0,"The present invention provides polynucleotide sequences of the genome of Streptococcus pneumoniae, polypeptide sequences encoded by the polynucleotide sequences, corresponding polynucleotides and polypeptides, vectors and hosts comprising the polynucleotides, and assays and other uses thereof. The present invention further provides polynucleotide and polypeptide sequence information stored on computer readable media, and computer-based systems and methods which facilitate its use.","[517, 1718, 872, 347, 3146]","[0.7915359139442444, 0.673151969909668, 0.6375389099121094, 0.6209937334060669, 0.6068203449249268]","[121, 6, 51, 121, 62]",121,"[0.5831646, 0.51799214, 0.50765395, 0.5831646, 0.6055311]",0.5831646,0.51799214,0.50765395,0.5831646,0.6055311,0.5595013,0.0019124503,0.04373157,0.50765395,0.6055311,0.7915359139442444,0.673151969909668,0.6375389099121094,0.6209937334060669,0.6068203449249268,0.6660081744194031,0.0055370613214549,0.0744114327335183
7205303,1990.0,10.0,1.0,10.0,OR0011948,CV THERAPEUTICS INC,1,"CV THERAPEUTICS, INC.",68195531-561c-4a5c-89c9-17932c5aac6f,68195531-561c-4a5c-89c9-17932c5aac6f,0.0,2248911,63996.0,126667104,1996.0,1.0,0.0,0.0,1.0,C  A,2007.0,"Disclosed are novel heterocyclic compounds having the structurewhich are useful for the treatment of various disease states, m particular cardiovascular diseases such as atrial and ventricular arrhythmias, intermittent claudication, Prinzmetal's (variant) angina, stable and unstable angina, exercise induced angina, congestive heart disease, and myocardial infarction. The compounds are also useful in the treatment of diabetes.","[420, 830, 1505, 586, 489]","[0.9062929153442383, 0.7779785990715027, 0.7650731801986694, 0.7528473138809204, 0.7116425633430481]","[170, 129, 170, 170, 169]",170,"[0.76568216, 0.70368993, 0.76568216, 0.76568216, 0.688789]",0.76568216,0.70368993,0.76568216,0.76568216,0.688789,0.73790514,0.0014744408,0.03839845,0.688789,0.76568216,0.9062929153442384,0.7779785990715027,0.7650731801986694,0.7528473138809204,0.7116425633430481,0.7827669143676758,0.0053871312278605,0.0733970791507439
9416089,1897.0,10.0,0.0,,OR0003919,UNION CARBIDE CHEMICALS AND PLASTICS TECHNOLOGY LLC,0,DOW GLOBAL TECHNOLOGIES LLC,85a4b2fa-ea65-4c86-a23f-01e251ec06ef,f3e32694-1eec-42d3-8c3b-d57e1f835b1e,0.0,,4060.0,26078J100,1950.0,1.0,0.0,0.0,1.0,H  C,2016.0,"A dielectric fluid composition for electrical apparatus comprises a functionalized 12-hydroxy stearic acid having desirable properties including a pour point less than −30° C. and a fire point greater than 250° C. It may be prepared by a process wherein 12-hydroxy methyl stearate is transesterified by reaction with a C3-C20 alcohol to form an alkyl-12-hydroxy stearate, followed by esterification thereof with a linear or branched C4-C20 carboxylic acid. This acid may be a free acid chloride, a fatty acid, a carboxylic acid anhydride, or combination thereof. The resulting functionalized 12-hydroxy stearic acid exhibits improved thermoxidative capability, low temperature flowability, and increased fire point.","[1528, 277, 906, 79, 95]","[0.7664169669151306, 0.5856232643127441, 0.5650199055671692, 0.5629624724388123, 0.5600919127464294]","[124, 116, 141, 96, 116]",124,"[0.58575785, 0.51659596, 0.48018828, 0.50441974, 0.51659596]",0.58575785,0.51659596,0.48018828,0.50441974,0.51659596,0.52071154,0.001543114,0.03928249,0.48018828,0.58575785,0.7664169669151306,0.5856232643127441,0.5650199055671692,0.5629624724388123,0.5600919127464294,0.6080229043960571,0.0079418758285314,0.089117202764289
7994164,1876.0,10.0,0.0,,OR0002343,ELI LILLY AND COMPANY,1,ELI LILLY AND COMPANY,36f8f118-44d8-41bd-a202-968ae6350453,36f8f118-44d8-41bd-a202-968ae6350453,1.0,194104-002,6730.0,532457108,1950.0,1.0,0.0,0.0,1.0,C  A,2011.0,"The present invention provides a compound of Formula (I):or a pharmaceutically acceptable salt thereof; pharmaceutical compositions comprising a compound of Formula (I) in combination with a suitable carrier, diluent, or excipient; and methods for treating physiological disorders, particularly congestive heart failure, hypertension, diabetic nephropathy, or chronic kidney disease, comprising administering a compound of Formula (I), or a pharmaceutically acceptable salt thereof.","[0, 2179, 949, 1646, 590]","[0.8796536922454834, 0.8421537280082703, 0.8317033052444458, 0.8058343529701233, 0.8042389750480652]","[129, 129, 129, 129, 115]",129,"[0.83382124, 0.83382124, 0.83382124, 0.83382124, 0.7426224]",0.83382124,0.83382124,0.83382124,0.83382124,0.7426224,0.8155815,0.0016634464,0.04078537,0.7426224,0.83382124,0.8796536922454834,0.8421537280082703,0.8317033052444458,0.8058343529701233,0.8042389750480652,0.8327168107032776,0.0009567017769558,0.0309305961299791
11149232,1837.0,10.0,0.0,,OR0000027,PROCTER AND GAMBLE COMPANY,1,THE PROCTER & GAMBLE COMPANY,b3a6eeef-ce93-4f3b-a42c-9a32ca827763,b3a6eeef-ce93-4f3b-a42c-9a32ca827763,1.0,20677,8762.0,742718109,1950.0,1.0,0.0,0.0,1.0,C,2021.0,A phosphate-free automatic dishwashing composition including an amine and an enzyme.,"[350, 1371, 2198, 4, 29]","[0.794914960861206, 0.574593186378479, 0.5334817171096802, 0.5262536406517029, 0.5057152509689331]","[48, 48, 97, 34, 34]",48,"[0.58635664, 0.58635664, 0.46237773, 0.48358545, 0.48358545]",0.58635664,0.58635664,0.46237773,0.48358545,0.48358545,0.5204524,0.0036944374,0.060781885,0.46237773,0.58635664,0.794914960861206,0.574593186378479,0.5334817171096802,0.5262536406517029,0.5057152509689331,0.5869917511940003,0.0141360242091465,0.1188950133905815
6136773,1806.0,10.0,0.0,,OR0000128,COLGATE PALMOLIVE COMPANY,1,COLGATE-PALMOLIVE COMPANY,299dd33f-271e-41f3-9c73-ff056a3f586b,299dd33f-271e-41f3-9c73-ff056a3f586b,1.0,0000013736,3170.0,194162103,1950.0,1.0,0.0,0.0,1.0,C,2000.0," An improvement is described in all purpose liquid cleaning composition and microemulsion composition which are especially effective in the removal of oily and greasy soil and contains an anionic detergent, a nonionic surfactant, a short chain amphiphile, a hydrocarbon ingredient, and water. ","[1530, 4, 29, 769, 66]","[0.978755533695221, 0.7898029088973999, 0.7060667872428894, 0.6784602999687195, 0.6721829175949097]","[34, 34, 34, 34, 34]",34,"[0.77866364, 0.77866364, 0.77866364, 0.77866364, 0.77866364]",0.77866364,0.77866364,0.77866364,0.77866364,0.77866364,0.77866364,0.0,0.0,0.77866364,0.77866364,0.978755533695221,0.7898029088973999,0.7060667872428894,0.6784602999687195,0.6721829175949097,0.7650536894798279,0.0164709630239681,0.1283392497405533
6686450,,,0.0,,OR0000103,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,1,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,0f1754f2-89e0-464f-b097-81fc5b1c48f8,0f1754f2-89e0-464f-b097-81fc5b1c48f8,0.0,,,,,0.0,0.0,1.0,1.0,C  A,2004.0,"The present invention provides novel immunosuppressive agents. In particular, the invention provides immunosuppressive agents that bind calcineurin and/or that inhibit interaction between calcineurin and NF-AT. The invention also provides analogs of these agents, nucleic acids encoding the agents and/or their analogs, gene therapy vectors, etc., and methods of making and using them.","[527, 845, 220, 1228, 1696]","[0.6842213869094849, 0.6204524040222168, 0.6195117831230164, 0.6115950345993042, 0.6060076951980591]","[132, 31, 64, 169, 132]",132,"[0.6449666, 0.60508025, 0.60262084, 0.61042345, 0.6449666]",0.6449666,0.60508025,0.60262084,0.61042345,0.6449666,0.62161154,0.0004625054,0.021505939,0.60262084,0.6449666,0.6842213869094849,0.6204524040222168,0.6195117831230164,0.6115950345993042,0.6060076951980591,0.6283576607704162,0.0010105012827466,0.0317883828268543
10871595,1886.0,10.0,0.0,,OR0000374,JOHNSON AND JOHNSON VISION CARE INC,1,"JOHNSON & JOHNSON VISION CARE, INC.",3ccf4ae3-343c-4ece-a355-8f3f75280083,3ccf4ae3-343c-4ece-a355-8f3f75280083,1.0,256675,6266.0,478160104,1950.0,1.0,0.0,0.0,1.0,G  B  C,2020.0,"Provided are compositions comprising a block copolymer of the following formula: [A]-B-[Q], wherein [A] is a polymer that has an affinity for a substrate; B is a linking group comprising an optionally-substituted, polyvalent linking group having a molecular weight of no more than 1000 g/mole; and [Q] comprises a semi-crosslinked, ungelled polymer derived from copolymerization of an ethylenically unsaturated monomer with a poly-functional ethylenically unsaturated monomer. Such block copolymers are cross-linked via the [Q] segment, but not macroscopically gelled. The [Q] segment is hydrophilic and has a degree of polymerization in the range of about 10 to about 10,000. The [A] segment is located on at least one terminal end of said block copolymer, comprises between about 1 and about 200 repeating units. The block copolymer is associated, via the linear substrate associative segment with a surface comprising at least one hydrophobic site, such as a silicone hydrogel. The polymers may be incorporated into a formulation from which the silicone hydrogel is made or may be contacted with the silicone hydrogel post-formation.","[73, 1295, 85, 1162, 160]","[0.7530502676963806, 0.7298242449760437, 0.7198336124420166, 0.6985514163970947, 0.6960155367851257]","[94, 73, 14, 14, 94]",94,"[0.750427, 0.69011873, 0.7625474, 0.7625474, 0.750427]",0.750427,0.69011873,0.7625474,0.7625474,0.750427,0.74321353,0.0009176803,0.03029324,0.69011873,0.7625474,0.7530502676963806,0.7298242449760437,0.7198336124420166,0.6985514163970947,0.6960155367851257,0.7194550156593322,0.0005556687108974,0.0235726263046239
